FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-15,3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3054.0,18.0,1.0,22309.0,92.0,83.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3056.0,2.0,7.0,5758.0,123.0,111.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3104.0,16.0,4.0,19851.0,6.0,6.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3104.0,16.0,4.0,19851.0,6.0,6.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-14,3086.0,20.0,2.0,23655.0,34.0,17.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3111.0,7.0,18.0,9911.0,94.0,51.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3111.0,7.0,18.0,9911.0,94.0,51.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3043.0,7.0,3.0,9442.0,7.0,3.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3043.0,7.0,3.0,9442.0,27.0,15.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3107.0,19.0,11.0,22961.0,52.0,38.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3099.0,16.0,15.0,21061.0,123.0,99.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3099.0,16.0,15.0,21061.0,123.0,99.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-14,3132.0,2.0,3.0,5574.0,16.0,6.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3070.0,11.0,1.0,13101.0,97.0,65.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3148.0,22.0,1.0,24989.0,40.0,22.0,22.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3021.0,4.0,4.0,6737.0,225.0,160.0,10.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3066.0,15.0,3.0,19013.0,188.0,130.0,10.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3128.0,16.0,6.0,19923.0,221.0,160.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,191.0,144.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,191.0,144.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,81.0,63.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,81.0,63.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,81.0,63.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,81.0,63.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3131.0,4.0,4.0,6737.0,21.0,14.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3059.0,7.0,3.0,9442.0,65.0,40.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3059.0,7.0,3.0,9442.0,65.0,40.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3150.0,22.0,1.0,24989.0,151.0,93.0,93.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3087.0,19.0,11.0,22961.0,200.0,145.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3087.0,19.0,11.0,22961.0,158.0,114.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-16,3087.0,19.0,11.0,22961.0,115.0,84.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-14,3014.0,1.0,29.0,3227.0,137.0,121.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-14,3014.0,1.0,29.0,3227.0,137.0,121.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3113.0,8.0,5.0,10454.0,14.0,8.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3150.0,22.0,1.0,24989.0,171.0,105.0,105.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3150.0,22.0,1.0,24989.0,171.0,105.0,105.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
