ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,1.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3129.0,8.0,1.0,10002.0,34.0,16.0,3.0,3.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3008.0,5.0,2.0,7559.0,77.0,33.0,8.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3006.0,1.0,22.0,1733.0,77.0,55.0,5.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,1.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,2.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3115.0,11.0,7.0,13425.0,139.0,117.0,6.0,3.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3100.0,12.0,2.0,13699.0,59.0,34.0,5.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3002.0,4.0,1.0,6378.0,38.0,20.0,4.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3062.0,16.0,9.0,20390.0,166.0,133.0,9.0,1.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
3053.0,16.0,9.0,20390.0,147.0,117.0,8.0,2.0,L,L,L,L,L,
