FECHA;ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/09/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/10/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/11/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/01/2023;3104.0;16.0;7.0;20019.0;143.0;117.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
13/08/2023;3053.0;16.0;17.0;20927.0;13.0;11.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
16/08/2023;3053.0;16.0;17.0;20927.0;13.0;11.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
16/08/2023;3053.0;16.0;17.0;20927.0;13.0;11.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3053.0;16.0;17.0;20927.0;13.0;11.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
31/08/2023;3053.0;16.0;17.0;20927.0;13.0;11.0;1.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/03/2023;3117.0;10.0;6.0;12448.0;100.0;67.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3117.0;10.0;6.0;12448.0;100.0;67.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3117.0;10.0;6.0;12448.0;100.0;67.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3150.0;22.0;14.0;25639.0;89.0;69.0;69.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3150.0;22.0;14.0;25639.0;89.0;69.0;69.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/02/2023;3108.0;18.0;2.0;22439.0;122.0;71.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3108.0;18.0;2.0;22439.0;122.0;71.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3108.0;18.0;2.0;22439.0;122.0;71.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3108.0;18.0;2.0;22439.0;122.0;71.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3026.0;18.0;4.0;22649.0;122.0;101.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3026.0;18.0;4.0;22649.0;122.0;101.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3026.0;18.0;4.0;22649.0;122.0;101.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/02/2023;3136.0;5.0;2.0;7702.0;117.0;96.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3136.0;5.0;2.0;7702.0;117.0;96.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/04/2023;3136.0;5.0;2.0;7702.0;117.0;96.0;9.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/03/2023;3094.0;17.0;10.0;21946.0;84.0;62.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/03/2023;3094.0;17.0;10.0;21946.0;84.0;62.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3094.0;17.0;10.0;21946.0;84.0;62.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/05/2023;3094.0;17.0;10.0;21946.0;84.0;62.0;4.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
09/02/2023;3076.0;3.0;8.0;6139.0;92.0;54.0;8.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/09/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/11/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
08/11/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
15/08/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
16/08/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
16/08/2023;3101.0;6.0;1.0;8591.0;78.0;64.0;6.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
23/08/2023;3090.0;19.0;4.0;23172.0;121.0;78.0;78.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
